PSRJ,GL,P1,RAJ_ERR,ELONG,DECJ,BSURF,PMDEC_ERR,PMELONG,DM,PML,P0_ERR,PMELAT_ERR,P1_ERR,PX,AGE,PMELAT,DECJD,POSEPOCH,DECJ_ERR,PX_ERR,RAJD_ERR,PMDEC,GB,DIST,PMELONG_ERR,PMRA_ERR,PMB,ELONG_ERR,PMRA,BNAME,RAJD,P0,ELAT,DM_ERR,DECJD_ERR,EDOT,ELAT_ERR,RAJ
J1707-4417,343.0405968072508,1.165e-14,0.03,259.98835804037225,-44:17:19,8292138091890.944,,,380.0,,4e-10,,2e-17,,7838758.446847409,,-44.28861111111111,54999.0,1.0,,0.000125,,-2.2783050246951597,14.055,,,,,,,256.92254166666663,5.763777003,-21.302778818383125,10.0,0.0002777777777777778,2.401951049365019e+30,,17:07:41.41
J1707-4729,340.4238364042106,1.5565122264630973e-15,0.1104,260.2488717314888,-47:29:35.54723,651709787244.7788,,,268.29999583995544,,9.941227723760658e-11,,3.550438472771854e-18,,2712498.4215226695,,-47.49320756388889,59400.0,2.7,,0.00045999999999999996,,-4.1356265792815545,12.836,,,,,,,256.8149388970833,0.266474706971287,-24.49925722486813,,0.00075,3.2474636100482104e+33,,17:07:15.5853353
J1708+02,22.265059741589198,,,255.8612476656228,+01:48:06,,,,29.0,,,,,,,,1.8016666666666667,56631.0,,,,,23.581578748957973,1.454,,,,,,,257.16249999999997,0.410772,24.613058124600965,,,,,17:08:39
J1708-3426,351.08321627021627,4.2071252849379035e-15,0.01,259.28941297076295,-34:26:44.0,1726760279660.3848,,,188.7,,2.3951206832397234e-11,,9.580482733003142e-20,,2606509.3700439204,,-34.44555555555555,57600.0,0.6,,4.1666666666666665e-05,,3.406894313339854,4.638,,,,,,,257.2407916666666,0.6921156959988298,-11.47945990558638,0.2,0.00016666666666666666,5.009669630355793e+32,,17:08:57.79
J1708-3506,350.46960779566456,1.1420816438800576e-20,0.0001,259.2104975,-35:06:22.640,229537481.94802958,3.0,-5.8,146.7636,-4.766950011284558,6.088937145264214e-16,0.8,1.0148228575440356e-23,,6249985416.538298,-0.9,-35.10628888888889,59215.0,0.004,,4.1666666666666667e-07,-2.0,3.1237446429016424,3.319,0.2,0.8,3.060422779603189,4e-08,-5.3,,257.07342562499997,0.0045051589484590565,-12.14991994,0.0014,1.111111111111111e-06,4.930903846038588e+33,1.2e-07,17:08:17.62215
J1708-3641,349.234789370702,1.349e-16,0.03,259.4214601591697,-36:41:21.5,284894834527.78546,,,316.0,,1.4e-11,,5e-19,,69009889.39873119,,-36.68930555555555,56047.0,1.4,,0.000125,,2.1296542567611607,11.312,,,,,,,257.14962499999996,0.587566793839,-13.7207335154339,3.0,0.00038888888888888887,2.6254270470762234e+31,,17:08:35.91
J1708-38,348.16472441621426,,29.0,259.6125647002488,-38:04,,,,526.0,,1.3e-06,,,,,,-38.06666666666667,,7.0,,0.12083333333333332,,1.2597719152910827,13.886,,,,,,,257.22499999999997,0.6698359,-15.08691491990722,6.0,0.11666666666666667,,,17:8:54
J1708-3827,347.7758972034337,8.6e-15,0.6,259.5233224406315,-38:27:36,3285532920178.156,,,788.0,,7e-10,,5e-16,,2258295.7866339353,,-38.46,51401.00001,15.0,,0.0024999999999999996,,1.1232400038421537,20.597,,,,,,,257.06874999999997,1.225781996,-15.489843811823608,3.0,0.004166666666666667,1.8433952887930667e+32,,17:08:16.5
J1708-4008,346.48093783239665,1.960009797808337e-11,0.07,259.78728363080904,-40:08:52.44,470001269243479.44,,,,,6.056890598913278e-07,,9.691024960662269e-14,,8897.083314806183,,-40.1479,55567.0,0.7,,0.00029166666666666664,,0.03609035879540904,3.8,,,,,,,257.19529166666666,11.006262398210646,-17.161498027559745,,0.00019444444444444443,5.8036122866046736e+32,,17:08:46.87
J1708-4522,342.2197976858132,2.6124740897247283e-15,0.06,260.2017327635436,-45:22:51,1863313895767.3381,,,454.0,,6.737521830366803e-11,,6.73752183036681e-18,,7871076.663830552,,-45.380833333333335,52158.0,3.0,,0.00025,,-3.0058669182455007,23.09,,,,,,,257.0538333333333,1.2978368378157945,-22.38092156075265,3.0,0.0008333333333333333,4.717929397612696e+31,,17:08:12.92
J1708-4843,339.5610130378629,,,260.6231722531194,-48:43:31.8000,,,,28.7,,5e-09,,,,,,-48.725500000000004,,,,,,-5.044694130228736,0.841,,,,,,,257.1415108333333,0.016657266,-25.703916453840588,0.04,,,,17:08:33.9626
J1708-52,336.85422921657363,,4.0,260.8915945064379,-52:00,,,,102.6,,,,,,,,-52.0,56657.0,40.0,,0.9999999999999999,,-6.911229292668248,3.295,,,,,,,256.99999999999994,0.44962,-28.97097319820089,,0.6666666666666666,,,17:08
J1708-7539,316.67643637913375,1.88e-15,0.5,264.7572431972161,-75:39:23,1514220630005.6118,,,37.0,,8e-10,,4e-17,,10037572.604488436,,-75.6563888888889,43565.1011,3.0,,0.002083333333333333,,-20.220797436079497,1.322,,,,,,B1701-75,257.01041666666663,1.1910239966,-52.45355625932229,5.0,0.0008333333333333333,4.392947883189359e+31,,17:08:02.5
J1709+2313,44.521983603378956,3.63e-21,0.006,253.08257718401623,23:13:27.85,131202068.27638045,0.9,-1.9527323099151346,25.35,-10.214160287279459,,,4.0000000000000004e-23,,20213159045.009373,-10.025808522299512,23.224402777777776,,0.01,,2.4999999999999998e-05,-9.7,32.20911957378173,2.18,,0.7,-0.03048976489314719,,-3.2,,257.2741333333333,0.004631,45.91911416824894,,2.777777777777778e-06,1.4429192214008214e+33,,17:09:05.792
J1709-0333,17.37019423393191,1.875217770082191e-21,0.0,256.64754148761995,-03:33:19.250,82261102.1335066,,,35.791,,7.45119643741268e-16,,6.2093303645105675e-24,,29774995785.192627,,-3.555347222222222,59694.0,0.005,,0.0,,20.717690585664656,0.214,,,,,,,257.3860504583333,0.0035240120216907794,19.301158890567656,0.006,1.388888888888889e-06,1.6916063343614356e+33,,17:09:32.65211
J1709-1640,5.7743764463513,6.291043701470931e-15,0.00552,257.8275166081122,-16:40:58.74975,2051106029163.7478,10.0,-6.107586152837589,24.890999614060124,37.72798697396569,5.544347975643497e-12,,5.5443479756436e-19,,1644738.653013262,46.64437148666136,-16.682986041666666,59400.0,0.576,,2.2999999999999997e-05,47.0,13.65719128746339,0.562,,1.0,28.09980425007044,,-2.0,B1706-16,257.36006515833327,0.6530607213871698,6.223781309976376,,0.00015999999999999999,8.91706120621384e+32,,17:09:26.4156380
J1709-3626,349.5778565538704,2.265781954611934e-15,0.00504,259.63530935681644,-36:26:03.63592,1019364509851.7559,,,393.8709938929523,,8.023094126791725e-13,,6.017320595093848e-20,,3131762.875889395,,-36.43434331111111,59400.0,0.3204,,2.1e-05,,2.095277001852662,16.109,,,,,,,257.4381623591666,0.4478586307863153,-13.445946163498348,,8.900000000000001e-05,9.957607560250002e+32,,17:09:45.1589662
J1709-3841,347.70860102484494,7.855802831576086e-15,0.19,259.74534878886976,-38:41:17,2172997354888.9973,,,356.0,,1.722763778854405e-10,,1.033658267312644e-16,,1183868.1216557948,,-38.68805555555555,51117.0,10.0,,0.0007916666666666665,,0.8316305404116395,4.3,,,,,,,257.31662499999993,0.5869861631851989,-15.699200955899293,3.0,0.002777777777777778,1.533439760308895e+33,,17:09:15.99
J1709-43,343.56748014005365,,39.0,260.35115621161833,-43:54:43,,,,228.0,,,,,,,,-43.911944444444444,,420.0,,0.16249999999999998,,-2.3553728844763824,4.596,,,,,,,257.4458333333333,,-20.8922618489011,20.0,0.11666666666666667,,,17:09:47
J1709-4342,343.706154754214,8e-16,0.4,260.27895940672465,-43:42:14,1192496471320.5654,,,281.0,,1e-08,,3e-16,,34379559.81681117,,-43.70388888888889,51457.0,13.0,,0.0016666666666666666,,-2.1927984811132024,6.449,,,,,,,257.37874999999997,1.735898235,-20.689591772079513,14.0,0.003611111111111111,6.037775196373931e+30,,17:09:30.9
J1709-4401,343.4701240311519,7.381037437335405e-15,0.0084,260.3437373842192,-44:01:12.99194,2557269588819.406,,,226.04368208694808,,3.743185336350148e-12,,2.9945482690801874e-19,,1857309.5525156527,,-44.02027553888889,59400.0,0.2016,,3.499999999999999e-05,,-2.406010288180133,4.6,,,,,,,257.42215780541665,0.8652381563881876,-21.001705893819956,,5.6e-05,4.4985251726695014e+32,,17:09:41.3178733
J1709-4429,343.0978794558364,9.306555009356398e-14,0.00336,260.39470952849035,-44:29:08.42969,3125912114794.722,2.0,13.03665210145668,75.57709433700593,6.914414810832615,1.051306244027042e-12,,1.1564368685872225e-19,,17455.87850204089,0.21378022730172314,-44.48567491388889,59400.0,0.0936,,1.3999999999999998e-05,-1.0,-2.6858721344559893,2.6,,2.0,-11.053997820867265,,13.0,B1706-44,257.42814758041663,0.10253322603073806,-21.46469361053081,,2.6000000000000002e-05,3.408433457255795e+36,,17:09:42.7554193
J1710+4923,75.92935478429654,1.8210530355839054e-20,1.5242364135871378e-05,243.4177674,+49:23:11.47400877,245049947.17997357,0.2,-44.25,7.0,-45.17801690691452,4.1479483755683735e-17,0.04,2.073974187784187e-24,,2801754761.6953607,-49.65,49.386520557992796,56850.0,0.0003042937710377156,,6.350985056613074e-08,-44.7,36.448912551387814,0.5,0.04,0.2,49.971960021181246,2e-07,-50.4,,257.5184952886397,0.0032202283985644457,71.6756141,,8.452604751047655e-08,2.152892297512748e+34,7e-08,17:10:04.43886927
J1710-2616,357.85919538294337,2e-17,0.1,258.8085147008858,-26:16:35,139789684824.59644,,,110.0,,1e-09,,2e-17,,755886067.8568711,,-26.27638888888889,55070.0,20.0,,0.00041666666666666664,,8.028697932538904,5.2,,,,,,,257.5204166666667,0.954158007,-3.320644108583552,0.2,0.005555555555555556,9.08926645370601e+29,,17:10:04.9
J1710-37,348.8084615066323,,30.0,259.8857198428715,-37:30,,,,346.0,,3e-11,,,,,,-37.5,56657.0,7.0,,0.12499999999999999,,1.3426288189621207,6.085,,,,,,,257.625,0.79265922183,-14.494210408245571,15.0,0.11666666666666667,,,17:10:30
J1710-3946,347.0134818434607,,29.0,260.1545178636813,-39:46:18,,,,1198.0,,9e-06,,,,,,-39.77166666666667,,43.0,,0.12083333333333332,,-0.051113095855741336,7.052,,,,,,,257.7,0.977337,-16.751841652348165,29.0,0.011944444444444445,,,17:10:48
J1710-4148,345.33037339569256,1.02e-16,0.04,260.26532566747716,-41:48:19,173005049660.5538,,,461.0,,1.5e-11,,4e-18,,44512634.20076055,,-41.805277777777775,51335.0,2.0,,0.00016666666666666666,,-1.195228409538522,7.2,,,,,,,257.5989583333333,0.286561228631,-18.7841534380699,3.0,0.0005555555555555556,1.7112269718579582e+32,,17:10:23.75
J1711-1509,7.417074669523878,1.1018671193830437e-15,0.0034145969312782405,258.29415,-15:09:39.75159063,990092538139.4147,,,59.87999907154876,,8.303046584882193e-13,,1.4341625919341973e-19,,12492783.34718372,,-15.161042108509708,49907.0,0.6905517411455159,,1.4227487213659335e-05,,14.01339586082553,1.081,,,,3e-05,,B1709-15,257.97941290533544,0.8688051661952018,7.79111,,0.00019181992809597662,6.633179901391696e+31,0.00019,17:11:55.05909728
J1711-3826,348.1974672408894,7.413e-15,0.09,260.2224123945649,-38:26:14,1879505805413.9866,,,376.0,,7e-11,,1.6e-17,,994638.8611223784,,-38.43722222222222,51710.0,5.0,,0.0003749999999999999,,0.5909739492294234,4.146,,,,,,,257.93520833333326,0.46536464559,-15.406555216855281,7.0,0.001388888888888889,2.903845983110045e+33,,17:11:44.45
J1711-4322,344.1446143105641,2.666325917756933e-17,0.012,260.56756563886586,-43:22:53.1,52932082247.016205,,,191.5,,5.265256551652711e-13,,4.212205241322169e-20,,60978616.88278593,,-43.38141666666667,52433.0,0.5,,4.9999999999999996e-05,,-2.244088588675747,3.986,,,,,,,257.79400416666664,0.10261828834718216,-20.340985547300768,0.7,0.0001388888888888889,9.740890730514492e+32,,17:11:10.561
J1711-5350,335.69426422408344,1.553624925761735e-14,0.01,261.77417910101644,-53:50:18.3,3782327431949.812,,,106.1,,8.086195113602217e-12,,4.0430975568020744e-19,,917047.7826895581,,-53.83841666666667,57600.0,0.2,,4.1666666666666665e-05,,-8.460824193222997,4.498,,,,,,B1707-53,257.97137499999997,0.8992327348135307,-30.742074956372072,0.7,5.555555555555556e-05,8.435087509520982e+32,,17:11:53.13
J1712-2715,357.32545337970447,1.2793e-15,0.01,259.3631558094061,-27:15:53,578378744341.0177,,,91.78,,3e-12,,3e-19,,3162612.105831224,,-27.264722222222222,51500.0,2.0,,4.1666666666666665e-05,,7.069856363488134,3.118,,,,,,,258.0487916666666,0.255359660118,-4.265662739322897,0.07,0.0005555555555555556,3.033019913561481e+33,,17:12:11.71
J1712-391,347.26030223526374,,36.0,260.50609137493046,-39:43,,,,525.0,,1e-06,,,,,,-39.71666666666667,51465.0,7.0,,0.15,,-0.29528493737670064,4.355,,,,,,,258.1458333333333,0.778149,-16.667261868585296,3.0,0.11666666666666667,,,17:12:35
J1712-392,347.26030223526374,,36.0,260.50609137493046,-39:43,,,,713.0,,1e-07,,,,,,-39.71666666666667,51465.0,7.0,,0.15,,-0.2952849373767022,4.843,,,,,,,258.1458333333333,0.0925277,-16.667261868585296,3.0,0.11666666666666667,,,17:12:35
J1713+0747,28.75055749645885,8.529589765705109e-21,3e-07,256.66871183,+07:47:37.49258,199792251.41137114,0.002,5.3,15.9918,-1.3254517069110063,4.1772297051581765e-18,0.09,4.177229705158176e-26,0.88,8489206035.834167,-3.59,7.793747938888889,58957.0,1e-05,0.1,1.2499999999999998e-09,-3.92,25.222838865327805,1.1363553750338184,0.04,0.0008,-6.1506698840570735,6e-09,4.9215,,258.45638829874997,0.004570136598154467,30.700351152,0.0001,2.777777777777778e-09,3.527770609715719e+33,1e-08,17:13:49.5331917
J1713+7810,110.30540339608078,1.14e-16,0.03,101.38800521735979,+78:10:33.99,224702798327.42767,,,36.977,,3e-11,,5e-18,,60113683.41109701,,78.17610833333333,57773.0,0.08,,0.000125,,31.46137012337753,4.58,,,,,,,258.3627916666666,0.43252593524,77.91711402931418,0.003,2.2222222222222223e-05,5.561963396770785e+31,,17:13:27.07
J1713-3844,348.1009652350303,1.7741e-13,0.1,260.511514734014,-38:44:29,17049611779108.332,,,544.0,,3e-10,,1.3e-16,,142902.18782724545,,-38.74138888888889,51294.00001,9.0,,0.00041666666666666664,,0.20693098760665327,4.426,,,,,,,258.2595833333333,1.6001140423,-15.688025921145453,5.0,0.0025,1.7095626583958573e+33,,17:13:02.3
J1713-3949,347.27911091007076,,36.0,260.6915114534212,-39:49,,,,342.0,,5e-07,,,,,,-39.81666666666667,51465.0,7.0,,0.15,,-0.4913959212657475,3.885,,,,,,,258.3666666666666,0.3924514,-16.752555247397364,2.0,0.11666666666666667,,,17:13:28
J1714-1054,11.487325088500615,1.7671111215496882e-16,0.00312,258.6186601919809,-10:54:11.03142,614800366397.6002,,,51.49599920154434,,1.3089712011479172e-11,,1.3089712011479171e-18,,187286552.5680339,,-10.903064283333334,59400.0,0.2016,,1.3e-05,,15.77653221066296,0.215,,,,,,,258.66712983583335,2.0888363595934756,12.08958927493618,,5.6e-05,7.654385685280035e+29,,17:14:40.1111606
J1714-3810,348.680949229351,5.88e-11,0.14,260.67671672163647,-38:10:30.9,479899975498228.2,,,,,1.7e-05,,8e-13,,1030.6539783251753,,-38.17525,55226.5,0.6,,0.0005833333333333333,,0.37119917991056106,13.2,,,,,,,258.52391666666665,3.824936,-15.106657522077052,,0.00016666666666666666,4.148246394472698e+34,,17:14:05.74
J1714-3830,,,,260.75227647187705,-38:30:23,,,,,,,,,,,,-38.506388888888885,,,,,,,,,,,,,,258.5825,0.08414,-15.432925806567859,,,,,17:14:19.8
J1715+46,71.86067733126504,,18.0,248.55092767711147,+46:03,,,,20.7,,,,,,,,46.05,,3.0,,0.075,,35.353845340148,1.866,,,,,,,258.94999999999993,0.5481,68.66803520840861,,0.05,,,17:15:48
J1715-3247,353.2113365144417,9.2e-17,0.1,260.50493648384884,-32:47:30,344560946850.8671,,,164.0,,8e-11,,7e-18,,217031379.20817807,,-32.791666666666664,54244.6,2.0,,0.00041666666666666664,,3.295827847412261,4.047,,,,,,,258.84774999999996,1.26021405926,-9.71924139817759,3.0,0.0005555555555555556,1.814740797781789e+30,,17:15:23.46
J1715-3700,349.7574092186106,1.4587679907041595e-16,0.2,260.7959513713296,-37:00:04,341261139633.69214,,,449.0,,3.039099980633666e-10,,4.862559969013865e-17,,84677358.8942653,,-37.00111111111111,51118.0,14.0,,0.0008333333333333333,,0.8855002266351223,5.011,,,,,,,258.79020833333334,0.7796281139920065,-13.919307100883984,11.0,0.0038888888888888888,1.2152999686646663e+31,,17:15:09.65
J1715-3859,348.19412991654735,4.397363002068588e-15,0.03,261.05548900581425,-38:59:25.1,2044303067388.7722,,,806.2,,2.584150637846379e-11,,6.029684821641555e-18,,3344044.1683713687,,-38.99030555555556,53097.0,0.9,,0.000125,,-0.34811096161319804,5.158,,,,,,,258.907875,0.9281075077537047,-15.894806057431504,0.6,0.00025,2.1714868179229012e+32,,17:15:37.89
J1715-3903,348.1013745341333,3.744418572267789e-14,0.04,260.9804857093275,-39:02:57.10,3267759261118.521,,,314.0,,6.980299088290024e-11,,1.0082654240388337e-18,,117841.26816649386,,-39.049194444444446,55370.0,0.09,,0.00016666666666666666,,-0.3197274736814655,3.737,,,,,,,258.8086666666666,0.27849394743652517,-15.959667613090323,0.6,2.4999999999999998e-05,6.843792671309734e+34,,17:15:14.08
J1715-4034,346.9132235902429,3.032728368844072e-15,0.03,261.1974067939484,-40:34:18,2536750835515.6616,,,254.0,,3.0056772733836197e-11,,8.587649352524672e-19,,10825667.330917722,,-40.57166666666667,57600.0,1.0,,0.000125,,-1.2757107505340686,3.917,,,,,,,258.9205,2.072154597577679,-17.470343320012905,7.0,0.0002777777777777778,1.3456334960023354e+31,,17:15:40.92
J1715-4254,344.9508502820173,8.756287401133557e-16,0.09,261.298740958876,-42:54:54,717248378177.0378,,,407.0,,6.254491000809683e-11,,9.875512106541608e-18,,10381622.075392013,,-42.915,52278.0,4.0,,0.0003749999999999999,,-2.561672510974236,18.769,,,,,,,258.79391666666663,0.5737453589221617,-19.813612341392023,9.0,0.0011111111111111111,1.8302996127910724e+32,,17:15:10.54
J1716+34,,,,253.10360463855181,+34:36:11,,,,,,,,,,,,34.60305555555556,,,,,,,,,,,,,,259.0333333333333,0.00211,57.400834688922,,,,,17:16:08
J1716-3720,349.59635459159716,1.796966988390919e-14,0.06,261.0345135860688,-37:20:44,3405637392243.663,,,682.7,,5.164839895883694e-11,,1.1918861298193503e-17,,555754.1238154463,,-37.345555555555556,51112.0,3.0,,0.00025,,0.5185086132284782,5.373,,,,,,,259.04733333333326,0.6303137128497507,-14.246530745797397,1.7,0.0008333333333333333,2.832889070701094e+33,,17:16:11.36
J1716-3811,348.94712740457214,,,261.1640898354012,-38:11:07.8,,,,1219.0,,0.00013,,,,,,-38.1855,,,,,,-0.017811416738175778,8.436,,,,,,,259.12341666666657,0.82912,-15.07924326947879,21.0,,,,17:16:29.62
J1716-4005,347.4176247387297,2.87e-15,0.04,261.3602552285331,-40:05:27,957277544659.9031,,,435.0,,4e-11,,4e-17,,1721385.0635735914,,-40.090833333333336,54942.8,2.0,,0.00016666666666666666,,-1.1548489490688607,5.417,,,,,,,259.17524999999995,0.31181276456,-16.975652391149723,3.0,0.0005555555555555556,3.7373172392204884e+33,,17:16:42.06
J1716-4111,346.5285386085452,2.882e-15,0.007,261.4576138052781,-41:11:09.5,1748601893104.124,,,245.8,,3e-11,,5e-18,,5695869.3118475,,-41.18597222222222,54212.2,0.6,,2.9166666666666663e-05,,-1.7947218677219479,4.387,,,,,,,259.18461249999996,1.03606727254,-18.066872085866546,0.5,0.00016666666666666666,1.0230334808812307e+32,,17:16:44.307
J1716-4711,341.5492112296822,8.331456562284311e-16,0.001608,261.8387759221354,-47:11:00.84964,688619472640.4508,,,287.05999554907794,,2.4715272472457705e-13,,2.4715272472457716e-20,,10570190.41040044,,-47.18356934444444,59400.0,0.03492,,6.699999999999999e-06,,-5.155135824245242,21.909,,,,,,,259.00458780624996,0.5558245279813777,-24.05531284022921,,9.7e-06,1.915435567655373e+32,,17:16:01.1010735
J1717+03,24.78414676149728,,30.0,258.28169563655837,+03:11,,,,25.6,,,,,,,,3.183333333333333,57022.0,8.0,,0.12499999999999999,,22.20324182702869,1.238,,,,,,,259.4833333333333,3.901,26.19581983311154,,0.13333333333333333,,,17:17:56
J1717+4308A,68.33604639148537,6.113101424777314e-20,4e-05,250.61480786941087,+43:08:03.4806,444738896.86462146,0.03,-4.736469480553895,35.45,-1.1529537722976857,4.991916891047945e-16,,2.9951501346287666e-23,0.112,818941928.4613259,-1.501717969454155,43.13430016666667,58390.0,0.0006,0.01,1.6666666666666665e-07,-0.62,34.86142862583143,8.5,,0.03,4.83321814104686,,-4.93,,259.2770683333333,0.0031597205227829705,65.85352844862662,,1.6666666666666665e-07,7.650244673493355e+34,,17:17:06.49640
J1717-3425,352.1198369859851,9.803557075898411e-15,0.00613159201579549,261.04246,-34:24:59.56845013,2566804352081.575,,,583.46,,6.030201536993101e-11,,4.3072868121756043e-19,,1060679.6858399236,,-34.41654679170342,50253.0,0.4028332969467694,,2.554830006581454e-05,,2.024723336460368,25.0,,,,3e-05,,B1714-34,259.33435102367173,0.6562992314590905,-11.30832,0.01,0.00011189813804076928,1.3691080729205855e+33,0.00011,17:17:20.24424568
J1717-3737,349.4909613037137,5.293e-15,0.02,261.27671474360324,-37:37:36,1923208463268.7761,,,522.7,,3e-11,,6e-18,,2042749.0424533975,,-37.626666666666665,51324.0,1.0,,8.333333333333333e-05,,0.1815605546278358,4.334,,,,,,,259.3165,0.68241862653,-14.510343931607121,0.05,0.0002777777777777778,6.575200700460295e+32,,17:17:15.96
J1717-3847,348.5511141296849,8.2e-16,0.5,261.3764838656873,-38:47:03,982451653671.6257,,,707.0,,6e-10,,7e-17,,22210623.578286886,,-38.784166666666664,51347.00001,20.0,,0.002083333333333333,,-0.49414216636785996,5.012,,,,,,,259.3266666666667,1.1494989184,-15.663856367814024,6.0,0.005555555555555556,2.1313162108281293e+31,,17:17:18.4
J1717-3953,347.65477477343245,3.299394018149021e-17,0.2,261.4893388896737,-39:53:55,191507641374.0531,,,466.0,,1.7675325097226898e-10,,1.885368010370869e-17,,521278640.80284935,,-39.89861111111111,53313.0,8.0,,0.0008333333333333333,,-1.1569156780332295,6.535,,,,,,,259.3564583333333,1.0855206154107775,-16.773259352421476,8.0,0.0022222222222222222,1.018309258460015e+30,,17:17:25.55
